playerID,awardID,awardID,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,pickoffs,ZR,missing_g_c,missing_g
foxne01,"Gold Glove",MVP,foxne01,1958,1,CHA,AL,155,155,623,82,187,21,6,0,49,5,6,47,11,5,11,12,5,13,155,foxne01,1963,1,CHA,AL,2B,134,128,3443,305,342,8,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1958,1,CHA,AL,155,155,623,82,187,21,6,0,49,5,6,47,11,5,11,12,5,13,155,foxne01,1964,1,HOU,NL,2B,115,114,2886,231,317,13,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1958,1,CHA,AL,155,155,623,82,187,21,6,0,49,5,6,47,11,5,11,12,5,13,155,foxne01,1965,1,HOU,NL,1B,2,1,24,8,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1958,1,CHA,AL,155,155,623,82,187,21,6,0,49,5,6,47,11,5,11,12,5,13,155,foxne01,1965,1,HOU,NL,2B,1,1,18,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1958,1,CHA,AL,155,155,623,82,187,21,6,0,49,5,6,47,11,5,11,12,5,13,155,foxne01,1965,1,HOU,NL,3B,6,4,135,4,11,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1947,1,PHA,AL,2B,1,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1948,1,PHA,AL,2B,3,NULL,NULL,13,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1949,1,PHA,AL,2B,77,NULL,NULL,191,196,7,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1950,1,CHA,AL,2B,121,NULL,NULL,340,344,18,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1951,1,CHA,AL,2B,147,NULL,NULL,413,449,17,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1952,1,CHA,AL,2B,151,NULL,NULL,406,433,13,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1953,1,CHA,AL,2B,154,NULL,NULL,451,426,15,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1954,1,CHA,AL,2B,155,155,4119,400,392,9,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1955,1,CHA,AL,2B,154,154,4093,399,483,24,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1956,1,CHA,AL,2B,154,154,4140,478,396,12,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1957,1,CHA,AL,2B,155,155,4178,453,453,13,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1958,1,CHA,AL,2B,155,155,4130,444,399,13,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1959,1,CHA,AL,2B,156,156,4217,364,453,10,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1960,1,CHA,AL,2B,149,148,3971,412,447,13,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1961,1,CHA,AL,2B,159,156,4145,413,407,15,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1962,1,CHA,AL,2B,154,151,4013,376,428,8,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1963,1,CHA,AL,2B,134,128,3443,305,342,8,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1964,1,HOU,NL,2B,115,114,2886,231,317,13,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1965,1,HOU,NL,1B,2,1,24,8,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1965,1,HOU,NL,2B,1,1,18,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1959,1,CHA,AL,156,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,156,foxne01,1965,1,HOU,NL,3B,6,4,135,4,11,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1947,1,PHA,AL,2B,1,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1948,1,PHA,AL,2B,3,NULL,NULL,13,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1949,1,PHA,AL,2B,77,NULL,NULL,191,196,7,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1950,1,CHA,AL,2B,121,NULL,NULL,340,344,18,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1951,1,CHA,AL,2B,147,NULL,NULL,413,449,17,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1952,1,CHA,AL,2B,151,NULL,NULL,406,433,13,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1953,1,CHA,AL,2B,154,NULL,NULL,451,426,15,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1954,1,CHA,AL,2B,155,155,4119,400,392,9,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1955,1,CHA,AL,2B,154,154,4093,399,483,24,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1956,1,CHA,AL,2B,154,154,4140,478,396,12,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1957,1,CHA,AL,2B,155,155,4178,453,453,13,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1958,1,CHA,AL,2B,155,155,4130,444,399,13,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1959,1,CHA,AL,2B,156,156,4217,364,453,10,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1960,1,CHA,AL,2B,149,148,3971,412,447,13,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1961,1,CHA,AL,2B,159,156,4145,413,407,15,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1962,1,CHA,AL,2B,154,151,4013,376,428,8,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1963,1,CHA,AL,2B,134,128,3443,305,342,8,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1964,1,HOU,NL,2B,115,114,2886,231,317,13,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1965,1,HOU,NL,1B,2,1,24,8,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1965,1,HOU,NL,2B,1,1,18,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1960,1,CHA,AL,150,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,150,foxne01,1965,1,HOU,NL,3B,6,4,135,4,11,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1947,1,PHA,AL,2B,1,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1948,1,PHA,AL,2B,3,NULL,NULL,13,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1949,1,PHA,AL,2B,77,NULL,NULL,191,196,7,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1950,1,CHA,AL,2B,121,NULL,NULL,340,344,18,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1951,1,CHA,AL,2B,147,NULL,NULL,413,449,17,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1952,1,CHA,AL,2B,151,NULL,NULL,406,433,13,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1953,1,CHA,AL,2B,154,NULL,NULL,451,426,15,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1954,1,CHA,AL,2B,155,155,4119,400,392,9,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1955,1,CHA,AL,2B,154,154,4093,399,483,24,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1956,1,CHA,AL,2B,154,154,4140,478,396,12,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1957,1,CHA,AL,2B,155,155,4178,453,453,13,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1958,1,CHA,AL,2B,155,155,4130,444,399,13,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1959,1,CHA,AL,2B,156,156,4217,364,453,10,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1960,1,CHA,AL,2B,149,148,3971,412,447,13,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1961,1,CHA,AL,2B,159,156,4145,413,407,15,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1962,1,CHA,AL,2B,154,151,4013,376,428,8,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1963,1,CHA,AL,2B,134,128,3443,305,342,8,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1964,1,HOU,NL,2B,115,114,2886,231,317,13,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1965,1,HOU,NL,1B,2,1,24,8,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1965,1,HOU,NL,2B,1,1,18,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1961,1,CHA,AL,159,159,606,67,152,11,5,2,51,2,3,59,12,3,9,15,7,17,159,foxne01,1965,1,HOU,NL,3B,6,4,135,4,11,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1947,1,PHA,AL,2B,1,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1948,1,PHA,AL,2B,3,NULL,NULL,13,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1949,1,PHA,AL,2B,77,NULL,NULL,191,196,7,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1950,1,CHA,AL,2B,121,NULL,NULL,340,344,18,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1951,1,CHA,AL,2B,147,NULL,NULL,413,449,17,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1952,1,CHA,AL,2B,151,NULL,NULL,406,433,13,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1953,1,CHA,AL,2B,154,NULL,NULL,451,426,15,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1954,1,CHA,AL,2B,155,155,4119,400,392,9,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1955,1,CHA,AL,2B,154,154,4093,399,483,24,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1956,1,CHA,AL,2B,154,154,4140,478,396,12,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1957,1,CHA,AL,2B,155,155,4178,453,453,13,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1958,1,CHA,AL,2B,155,155,4130,444,399,13,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1959,1,CHA,AL,2B,156,156,4217,364,453,10,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1960,1,CHA,AL,2B,149,148,3971,412,447,13,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1961,1,CHA,AL,2B,159,156,4145,413,407,15,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1962,1,CHA,AL,2B,154,151,4013,376,428,8,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1963,1,CHA,AL,2B,134,128,3443,305,342,8,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1964,1,HOU,NL,2B,115,114,2886,231,317,13,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1965,1,HOU,NL,1B,2,1,24,8,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1965,1,HOU,NL,2B,1,1,18,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1962,1,CHA,AL,157,157,621,79,166,27,7,2,54,1,2,38,12,0,7,13,5,13,157,foxne01,1965,1,HOU,NL,3B,6,4,135,4,11,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1947,1,PHA,AL,2B,1,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1948,1,PHA,AL,2B,3,NULL,NULL,13,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1949,1,PHA,AL,2B,77,NULL,NULL,191,196,7,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1950,1,CHA,AL,2B,121,NULL,NULL,340,344,18,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1951,1,CHA,AL,2B,147,NULL,NULL,413,449,17,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1952,1,CHA,AL,2B,151,NULL,NULL,406,433,13,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1953,1,CHA,AL,2B,154,NULL,NULL,451,426,15,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1954,1,CHA,AL,2B,155,155,4119,400,392,9,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1955,1,CHA,AL,2B,154,154,4093,399,483,24,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1956,1,CHA,AL,2B,154,154,4140,478,396,12,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
foxne01,"Gold Glove",MVP,foxne01,1963,1,CHA,AL,137,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10,137,foxne01,1957,1,CHA,AL,2B,155,155,4178,453,453,13,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
